Date,Time,Coffee Type,Price,Payment Type,Location
2024-05-08,14:48,Hot Chocolate,232.2,Cash,Location3
2024-06-11,20:41,Cappuccino,212.9,Card,Location3
2024-04-22,10:05,Americano,182.0,Cash,Location3
2024-01-30,13:55,Latte,221.2,Card,Location3
2024-02-29,20:15,Cortado,170.1,Cash,Location3
2024-06-01,13:40,Americano,182.0,Card,Location3
2024-05-22,10:39,Americano,182.0,Cash,Location3
2024-05-11,13:40,Americano,182.0,Card,Location3
2024-06-07,11:45,Latte,221.2,Card,Location3
2024-03-08,20:16,Americano,182.0,Card,Location3
2024-02-03,20:21,Cocoa,234.2,Cash,Location3
2024-01-06,14:36,Latte,221.2,Cash,Location3
2024-03-11,14:02,Cortado,170.1,Card,Location3
2024-07-03,16:53,Americano with milk,204.1,Card,Location3
2024-05-10,21:20,Cappuccino,212.9,Cash,Location3
2024-01-29,13:28,Hot Chocolate,232.2,Cash,Location3
2024-04-07,18:16,Cocoa,234.2,Cash,Location3
2024-01-04,21:27,Cortado,170.1,Card,Location3
2024-02-27,21:07,Americano with milk,204.1,Cash,Location3
2024-05-21,13:19,Espresso,146.2,Card,Location3
2024-01-13,16:12,Hot Chocolate,232.2,Cash,Location3
2024-04-30,11:01,Espresso,146.2,Cash,Location3
2024-05-12,21:14,Cocoa,234.2,Cash,Location3
2024-03-15,10:24,Americano,182.0,Cash,Location3
2024-01-29,18:33,Cocoa,234.2,Cash,Location3
2024-05-01,21:23,Americano,182.0,Cash,Location3
2024-01-05,12:18,Hot Chocolate,232.2,Cash,Location3
2024-04-15,11:05,Espresso,146.2,Card,Location3
2024-07-15,18:46,Cappuccino,212.9,Card,Location3
2024-01-07,16:17,Hot Chocolate,232.2,Cash,Location3
2024-01-24,12:15,Hot Chocolate,232.2,Card,Location3
2024-03-12,21:28,Americano with milk,204.1,Card,Location3
2024-03-28,16:28,Espresso,146.2,Cash,Location3
2024-04-27,17:00,Hot Chocolate,232.2,Card,Location3
2024-02-01,21:20,Americano with milk,204.1,Cash,Location3
2024-07-14,10:23,Cappuccino,212.9,Cash,Location3
2024-04-18,15:16,Americano with milk,204.1,Card,Location3
2024-01-24,20:33,Espresso,146.2,Cash,Location3
2024-07-13,10:43,Cappuccino,212.9,Card,Location3
2024-03-20,20:24,Americano with milk,204.1,Card,Location3
2024-02-10,19:48,Cortado,170.1,Cash,Location3
2024-07-06,20:12,Cocoa,234.2,Cash,Location3
2024-01-04,19:52,Americano with milk,204.1,Cash,Location3
2024-04-02,20:41,Espresso,146.2,Card,Location3
2024-07-11,20:53,Espresso,146.2,Cash,Location3
2024-04-12,20:30,Espresso,146.2,Card,Location3
2024-04-01,20:55,Cocoa,234.2,Cash,Location3
2024-02-19,21:29,Cortado,170.1,Card,Location3
2024-01-22,11:06,Cappuccino,212.9,Card,Location3
2024-04-02,19:44,Latte,221.2,Cash,Location3
2024-04-24,11:24,Cappuccino,212.9,Card,Location3
2024-04-06,12:53,Cocoa,234.2,Cash,Location3
2024-02-04,20:19,Cocoa,234.2,Card,Location3
2024-05-30,15:11,Hot Chocolate,232.2,Card,Location3
2024-07-03,18:50,Cortado,170.1,Cash,Location3
2024-04-10,19:07,Cortado,170.1,Cash,Location3
2024-03-12,10:26,Americano,182.0,Card,Location3
2024-02-18,21:20,Americano,182.0,Cash,Location3
2024-02-03,20:06,Americano with milk,204.1,Cash,Location3
2024-07-04,20:25,Hot Chocolate,232.2,Cash,Location3
2024-05-18,16:14,Americano,182.0,Card,Location3
2024-03-18,13:28,Hot Chocolate,232.2,Card,Location3
2024-05-13,12:13,Americano with milk,204.1,Cash,Location3
2024-04-02,17:02,Americano with milk,204.1,Card,Location3
2024-06-14,11:06,Americano with milk,204.1,Cash,Location3
2024-05-07,10:04,Cortado,170.1,Card,Location3
2024-02-28,21:04,Cortado,170.1,Card,Location3
2024-01-06,21:19,Hot Chocolate,232.2,Cash,Location3
2024-05-16,20:17,Cocoa,234.2,Cash,Location3
2024-01-16,18:30,Americano,182.0,Card,Location3
2024-02-07,14:59,Cortado,170.1,Card,Location3
2024-02-03,11:43,Latte,221.2,Cash,Location3
2024-05-07,17:07,Hot Chocolate,232.2,Cash,Location3
2024-07-08,18:54,Cocoa,234.2,Cash,Location3
2024-06-06,19:33,Cappuccino,212.9,Cash,Location3
2024-05-28,16:05,Latte,221.2,Cash,Location3
2024-06-10,11:28,Americano with milk,204.1,Card,Location3
2024-06-19,16:11,Espresso,146.2,Cash,Location3
2024-03-09,12:15,Latte,221.2,Card,Location3
2024-04-03,14:12,Hot Chocolate,232.2,Card,Location3
2024-06-18,13:13,Americano with milk,204.1,Cash,Location3
2024-04-19,18:11,Latte,221.2,Cash,Location3
2024-06-10,12:58,Cortado,170.1,Cash,Location3
2024-01-18,12:18,Americano,182.0,Cash,Location3
2024-04-15,18:01,Cappuccino,212.9,Cash,Location3
2024-05-07,17:58,Cappuccino,212.9,Cash,Location3
2024-03-22,19:38,Cappuccino,212.9,Card,Location3
2024-02-24,12:02,Espresso,146.2,Card,Location3
2024-03-24,21:20,Latte,221.2,Cash,Location3
2024-02-03,19:31,Americano with milk,204.1,Cash,Location3
2024-05-12,18:05,Americano,182.0,Cash,Location3
2024-06-07,19:36,Cortado,170.1,Card,Location3
2024-01-28,18:50,Espresso,146.2,Card,Location3
2024-01-31,13:26,Cortado,170.1,Card,Location3
2024-01-24,14:48,Cocoa,234.2,Card,Location3
2024-02-17,11:56,Latte,221.2,Card,Location3
2024-04-13,21:06,Americano with milk,204.1,Card,Location3
2024-04-08,20:51,Latte,221.2,Card,Location3
2024-05-31,11:45,Americano with milk,204.1,Cash,Location3
2024-03-20,16:20,Latte,221.2,Cash,Location3
2024-05-15,10:43,Cocoa,234.2,Card,Location3
2024-07-06,16:43,Espresso,146.2,Card,Location3
2024-05-31,13:01,Hot Chocolate,232.2,Cash,Location3
2024-04-08,20:26,Hot Chocolate,232.2,Cash,Location3
2024-07-09,16:34,Americano,182.0,Cash,Location3
2024-03-06,12:31,Espresso,146.2,Card,Location3
2024-01-15,10:17,Hot Chocolate,232.2,Card,Location3
2024-02-07,13:12,Americano,182.0,Card,Location3
2024-01-14,18:23,Latte,221.2,Card,Location3
2024-01-18,10:38,Espresso,146.2,Cash,Location3
2024-02-25,15:17,Hot Chocolate,232.2,Cash,Location3
2024-04-26,10:32,Latte,221.2,Card,Location3
2024-03-24,11:45,Latte,221.2,Card,Location3
2024-07-06,13:22,Americano with milk,204.1,Cash,Location3
2024-02-15,12:35,Espresso,146.2,Card,Location3
2024-02-02,19:59,Americano with milk,204.1,Card,Location3
2024-02-28,20:13,Cortado,170.1,Cash,Location3
2024-05-24,13:53,Cappuccino,212.9,Cash,Location3
2024-02-09,14:05,Hot Chocolate,232.2,Card,Location3
2024-02-27,12:27,Espresso,146.2,Cash,Location3
2024-04-28,11:16,Americano with milk,204.1,Card,Location3
2024-03-21,21:17,Cortado,170.1,Cash,Location3
2024-03-25,16:02,Espresso,146.2,Cash,Location3
2024-04-17,15:13,Cortado,170.1,Card,Location3
2024-01-11,14:25,Americano with milk,204.1,Card,Location3
2024-04-18,14:11,Hot Chocolate,232.2,Card,Location3
2024-02-19,17:22,Cappuccino,212.9,Cash,Location3
2024-01-22,11:16,Cortado,170.1,Card,Location3
2024-04-01,17:54,Americano with milk,204.1,Card,Location3
2024-05-10,12:15,Espresso,146.2,Cash,Location3
2024-02-06,20:41,Cortado,170.1,Card,Location3
2024-03-16,14:51,Latte,221.2,Card,Location3
2024-05-23,12:12,Cortado,170.1,Card,Location3
2024-04-08,11:39,Cocoa,234.2,Card,Location3
2024-01-06,21:25,Hot Chocolate,232.2,Cash,Location3
2024-05-18,13:30,Cappuccino,212.9,Cash,Location3
2024-02-14,17:03,Latte,221.2,Cash,Location3
2024-06-06,10:57,Americano,182.0,Cash,Location3
2024-02-20,11:04,Cortado,170.1,Card,Location3
2024-06-27,16:58,Espresso,146.2,Cash,Location3
2024-04-24,15:10,Latte,221.2,Card,Location3
2024-05-24,17:10,Cappuccino,212.9,Cash,Location3
2024-01-19,16:48,Cappuccino,212.9,Card,Location3
2024-07-08,18:38,Cortado,170.1,Cash,Location3
2024-06-12,21:04,Cortado,170.1,Card,Location3
2024-01-07,15:46,Americano with milk,204.1,Card,Location3
2024-01-13,12:31,Latte,221.2,Cash,Location3
2024-07-10,10:38,Cortado,170.1,Card,Location3
2024-04-20,11:07,Latte,221.2,Cash,Location3
2024-06-09,16:06,Americano,182.0,Cash,Location3
2024-02-07,13:45,Cappuccino,212.9,Cash,Location3
2024-05-10,17:30,Cocoa,234.2,Cash,Location3
2024-02-04,12:53,Cappuccino,212.9,Cash,Location3
2024-03-02,12:52,Latte,221.2,Cash,Location3
2024-01-31,10:02,Latte,221.2,Cash,Location3
2024-02-23,11:14,Cappuccino,212.9,Card,Location3
2024-02-11,11:27,Hot Chocolate,232.2,Card,Location3
2024-03-20,16:26,Americano with milk,204.1,Card,Location3
2024-03-25,12:48,Cortado,170.1,Cash,Location3
2024-03-27,10:32,Espresso,146.2,Cash,Location3
2024-06-22,14:08,Cocoa,234.2,Card,Location3
2024-04-28,17:00,Latte,221.2,Card,Location3
2024-05-17,10:27,Cappuccino,212.9,Card,Location3
2024-01-21,18:11,Espresso,146.2,Card,Location3
2024-06-19,13:05,Hot Chocolate,232.2,Card,Location3
2024-01-10,16:50,Americano,182.0,Cash,Location3
2024-04-30,14:27,Cappuccino,212.9,Cash,Location3
2024-02-18,15:57,Americano,182.0,Card,Location3
2024-06-11,12:13,Hot Chocolate,232.2,Cash,Location3
2024-04-10,13:03,Americano with milk,204.1,Cash,Location3
2024-05-08,14:48,Latte,221.2,Card,Location3
2024-03-02,10:39,Cappuccino,212.9,Card,Location3
2024-02-25,16:14,Cortado,170.1,Cash,Location3
2024-02-07,12:19,Cocoa,234.2,Cash,Location3
2024-01-25,19:15,Espresso,146.2,Card,Location3
2024-02-07,10:40,Cortado,170.1,Card,Location3
2024-03-06,19:05,Cortado,170.1,Card,Location3
2024-04-11,14:16,Cappuccino,212.9,Card,Location3
2024-05-08,21:02,Cappuccino,212.9,Card,Location3
2024-07-09,21:00,Cortado,170.1,Card,Location3
2024-04-26,17:01,Espresso,146.2,Cash,Location3
2024-01-19,20:20,Cortado,170.1,Cash,Location3
2024-06-27,12:14,Cocoa,234.2,Cash,Location3
2024-03-05,10:21,Cocoa,234.2,Cash,Location3
2024-04-29,10:02,Cocoa,234.2,Cash,Location3
2024-03-22,19:46,Americano with milk,204.1,Cash,Location3
2024-06-29,19:24,Americano,182.0,Cash,Location3
2024-01-23,20:05,Cappuccino,212.9,Cash,Location3
2024-05-09,14:35,Cortado,170.1,Card,Location3
2024-06-02,12:47,Cappuccino,212.9,Cash,Location3
2024-05-12,21:08,Espresso,146.2,Card,Location3
2024-07-10,15:53,Cocoa,234.2,Cash,Location3
2024-05-16,15:24,Cocoa,234.2,Cash,Location3
2024-01-02,21:04,Cocoa,234.2,Cash,Location3
2024-04-29,15:53,Latte,221.2,Cash,Location3
2024-05-30,18:16,Hot Chocolate,232.2,Cash,Location3
2024-06-06,16:36,Cappuccino,212.9,Cash,Location3
2024-03-22,12:46,Espresso,146.2,Card,Location3
2024-05-12,12:50,Hot Chocolate,232.2,Cash,Location3
2024-01-26,13:44,Cappuccino,212.9,Cash,Location3
2024-03-22,16:30,Espresso,146.2,Card,Location3
2024-01-30,10:50,Cortado,170.1,Card,Location3
2024-04-12,13:13,Americano,182.0,Cash,Location3
2024-04-18,15:03,Latte,221.2,Card,Location3
2024-03-31,11:49,Cappuccino,212.9,Card,Location3
2024-03-27,18:51,Cortado,170.1,Cash,Location3
2024-06-15,20:37,Espresso,146.2,Card,Location3
2024-03-03,20:45,Cocoa,234.2,Card,Location3
2024-02-21,19:25,Americano,182.0,Cash,Location3
2024-06-20,11:58,Latte,221.2,Card,Location3
2024-05-30,13:18,Espresso,146.2,Cash,Location3
2024-01-31,21:27,Cappuccino,212.9,Cash,Location3
2024-04-19,18:01,Americano,182.0,Cash,Location3
2024-05-20,14:33,Hot Chocolate,232.2,Card,Location3
2024-07-01,21:30,Americano,182.0,Card,Location3
2024-07-01,16:34,Cortado,170.1,Cash,Location3
2024-02-07,13:06,Cocoa,234.2,Cash,Location3
2024-02-03,18:26,Americano,182.0,Card,Location3
2024-06-05,17:28,Espresso,146.2,Card,Location3
2024-02-23,10:31,Hot Chocolate,232.2,Card,Location3
2024-06-18,15:40,Latte,221.2,Cash,Location3
2024-06-12,19:56,Cocoa,234.2,Card,Location3
2024-02-27,19:33,Americano,182.0,Cash,Location3
2024-06-06,19:52,Latte,221.2,Card,Location3
2024-05-20,17:29,Cappuccino,212.9,Cash,Location3
2024-06-16,12:03,Cappuccino,212.9,Cash,Location3
2024-02-06,12:24,Latte,221.2,Cash,Location3
2024-06-15,20:31,Cocoa,234.2,Card,Location3
2024-01-16,11:57,Americano,182.0,Card,Location3
2024-07-11,11:57,Espresso,146.2,Card,Location3
2024-07-12,19:14,Americano with milk,204.1,Card,Location3
2024-02-09,21:18,Cappuccino,212.9,Cash,Location3
2024-05-29,19:53,Cocoa,234.2,Cash,Location3
2024-02-04,16:11,Latte,221.2,Card,Location3
2024-01-20,17:54,Cocoa,234.2,Cash,Location3
2024-03-20,13:44,Cappuccino,212.9,Card,Location3
2024-04-18,18:28,Espresso,146.2,Cash,Location3
2024-02-17,19:18,Cappuccino,212.9,Cash,Location3
2024-04-18,17:21,Espresso,146.2,Cash,Location3
2024-03-26,11:56,Americano with milk,204.1,Cash,Location3
2024-06-15,12:12,Cortado,170.1,Cash,Location3
2024-05-10,16:29,Americano with milk,204.1,Cash,Location3
2024-02-16,10:48,Latte,221.2,Cash,Location3
2024-03-20,19:49,Americano,182.0,Cash,Location3
2024-04-09,17:31,Americano,182.0,Card,Location3
2024-07-10,14:02,Cortado,170.1,Card,Location3
2024-03-03,17:25,Espresso,146.2,Cash,Location3
2024-01-06,17:59,Americano with milk,204.1,Cash,Location3
2024-02-28,19:24,Americano with milk,204.1,Card,Location3
2024-06-23,19:09,Hot Chocolate,232.2,Card,Location3
2024-05-05,14:36,Hot Chocolate,232.2,Card,Location3
2024-01-08,18:31,Cortado,170.1,Cash,Location3
2024-06-14,18:31,Cappuccino,212.9,Card,Location3
2024-01-05,17:29,Latte,221.2,Card,Location3
2024-05-14,12:26,Espresso,146.2,Card,Location3
2024-03-10,14:14,Cappuccino,212.9,Card,Location3
2024-02-12,17:09,Hot Chocolate,232.2,Card,Location3
2024-03-19,17:14,Espresso,146.2,Cash,Location3
2024-05-14,18:07,Latte,221.2,Card,Location3
2024-06-01,18:51,Americano with milk,204.1,Card,Location3
2024-04-07,16:16,Americano with milk,204.1,Cash,Location3
2024-05-26,17:03,Cortado,170.1,Card,Location3
2024-03-09,10:39,Cappuccino,212.9,Cash,Location3
2024-04-12,11:11,Espresso,146.2,Card,Location3
2024-01-02,20:06,Americano with milk,204.1,Card,Location3
2024-04-14,10:44,Latte,221.2,Cash,Location3
2024-06-20,14:54,Cappuccino,212.9,Card,Location3
2024-03-25,11:26,Americano with milk,204.1,Card,Location3
2024-07-10,11:25,Hot Chocolate,232.2,Card,Location3
2024-01-24,16:55,Cappuccino,212.9,Cash,Location3
2024-03-15,21:24,Americano,182.0,Cash,Location3
2024-04-05,15:04,Americano,182.0,Cash,Location3
2024-02-09,11:30,Cappuccino,212.9,Cash,Location3
2024-05-23,11:32,Americano with milk,204.1,Cash,Location3
2024-01-23,15:22,Espresso,146.2,Cash,Location3
2024-01-02,19:12,Cocoa,234.2,Cash,Location3
2024-05-09,17:09,Americano with milk,204.1,Card,Location3
2024-02-15,20:34,Americano,182.0,Cash,Location3
2024-03-21,10:25,Americano,182.0,Cash,Location3
2024-05-25,16:02,Americano,182.0,Cash,Location3
2024-07-13,16:50,Cortado,170.1,Card,Location3
2024-03-19,14:45,Cappuccino,212.9,Cash,Location3
2024-03-11,18:42,Americano with milk,204.1,Cash,Location3
2024-04-26,19:04,Cortado,170.1,Card,Location3
2024-05-29,20:08,Cappuccino,212.9,Cash,Location3
2024-05-29,17:48,Espresso,146.2,Cash,Location3
2024-02-16,13:33,Americano with milk,204.1,Cash,Location3
2024-05-12,15:45,Cocoa,234.2,Card,Location3
2024-02-09,19:46,Americano with milk,204.1,Cash,Location3
2024-04-06,14:28,Cocoa,234.2,Cash,Location3
2024-03-22,11:38,Cortado,170.1,Cash,Location3
2024-04-22,21:09,Cappuccino,212.9,Cash,Location3
2024-07-11,13:39,Espresso,146.2,Card,Location3
2024-03-14,16:24,Latte,221.2,Card,Location3
2024-01-19,12:51,Americano,182.0,Card,Location3
2024-02-17,17:21,Espresso,146.2,Card,Location3
2024-06-19,11:06,Latte,221.2,Cash,Location3
2024-01-29,15:31,Americano with milk,204.1,Cash,Location3
2024-02-26,10:54,Hot Chocolate,232.2,Cash,Location3
2024-04-16,10:51,Espresso,146.2,Cash,Location3
2024-02-08,17:59,Cortado,170.1,Cash,Location3
2024-06-07,12:28,Espresso,146.2,Card,Location3
2024-05-18,16:37,Americano,182.0,Cash,Location3
2024-05-12,17:27,Cappuccino,212.9,Card,Location3
2024-06-13,20:15,Latte,221.2,Card,Location3
2024-01-28,18:54,Americano with milk,204.1,Cash,Location3
2024-06-28,20:14,Cappuccino,212.9,Cash,Location3
2024-07-06,21:28,Cortado,170.1,Cash,Location3
2024-03-12,14:12,Cappuccino,212.9,Card,Location3
2024-07-11,21:05,Hot Chocolate,232.2,Cash,Location3
2024-05-02,10:04,Espresso,146.2,Cash,Location3
2024-02-10,13:03,Hot Chocolate,232.2,Card,Location3
2024-02-14,11:15,Espresso,146.2,Cash,Location3
2024-02-19,12:13,Americano,182.0,Card,Location3
2024-03-18,20:46,Cocoa,234.2,Cash,Location3
2024-05-27,12:45,Americano with milk,204.1,Card,Location3
2024-04-06,19:13,Cocoa,234.2,Card,Location3
2024-02-19,11:29,Latte,221.2,Card,Location3
2024-01-07,14:25,Hot Chocolate,232.2,Cash,Location3
2024-02-03,15:10,Americano,182.0,Cash,Location3
2024-03-10,21:17,Latte,221.2,Card,Location3
2024-04-19,20:24,Latte,221.2,Cash,Location3
2024-03-15,12:35,Cortado,170.1,Card,Location3
2024-02-26,14:09,Cappuccino,212.9,Card,Location3
2024-06-21,15:47,Americano,182.0,Card,Location3
2024-02-11,12:09,Hot Chocolate,232.2,Card,Location3
2024-02-26,11:32,Espresso,146.2,Cash,Location3
2024-02-09,21:29,Americano with milk,204.1,Cash,Location3
2024-02-06,17:09,Cappuccino,212.9,Cash,Location3
2024-06-10,12:28,Americano with milk,204.1,Cash,Location3
2024-03-05,16:31,Americano,182.0,Cash,Location3
2024-05-12,17:01,Cocoa,234.2,Card,Location3
2024-04-26,19:15,Cortado,170.1,Cash,Location3
2024-05-26,10:49,Cortado,170.1,Cash,Location3
2024-07-02,17:05,Americano with milk,204.1,Cash,Location3
2024-02-01,15:58,Americano with milk,204.1,Cash,Location3
2024-04-09,21:18,Latte,221.2,Cash,Location3
2024-07-12,14:21,Americano,182.0,Cash,Location3
2024-01-25,14:36,Cortado,170.1,Cash,Location3
2024-02-16,16:08,Americano with milk,204.1,Card,Location3
2024-06-02,13:38,Cappuccino,212.9,Card,Location3
2024-05-06,21:11,Espresso,146.2,Cash,Location3
2024-04-04,16:24,Latte,221.2,Card,Location3
2024-04-23,10:53,Espresso,146.2,Cash,Location3
2024-06-16,14:41,Americano with milk,204.1,Card,Location3
2024-07-08,17:14,Cappuccino,212.9,Card,Location3
2024-04-10,21:24,Cappuccino,212.9,Card,Location3
2024-03-30,13:48,Hot Chocolate,232.2,Cash,Location3
2024-06-07,12:23,Hot Chocolate,232.2,Card,Location3
2024-04-16,21:27,Americano with milk,204.1,Cash,Location3
2024-04-27,12:04,Americano with milk,204.1,Card,Location3
2024-03-14,12:07,Cortado,170.1,Cash,Location3
2024-06-26,15:42,Cocoa,234.2,Card,Location3
2024-03-17,10:44,Espresso,146.2,Cash,Location3
2024-05-15,18:17,Latte,221.2,Cash,Location3
2024-01-01,16:41,Latte,221.2,Card,Location3
2024-06-16,10:07,Cappuccino,212.9,Cash,Location3
2024-05-26,20:23,Americano,182.0,Card,Location3
2024-06-28,17:02,Cappuccino,212.9,Cash,Location3
2024-05-02,11:45,Cappuccino,212.9,Card,Location3
2024-06-18,19:06,Americano with milk,204.1,Card,Location3
2024-01-10,10:39,Espresso,146.2,Card,Location3
2024-03-16,10:13,Espresso,146.2,Card,Location3
2024-03-29,13:19,Americano,182.0,Card,Location3
2024-03-15,19:04,Hot Chocolate,232.2,Card,Location3
2024-01-13,16:17,Cappuccino,212.9,Cash,Location3
2024-03-17,21:08,Espresso,146.2,Cash,Location3
2024-05-27,15:51,Cortado,170.1,Card,Location3
2024-01-11,13:10,Espresso,146.2,Card,Location3
2024-06-05,10:24,Hot Chocolate,232.2,Cash,Location3
2024-06-29,19:38,Americano with milk,204.1,Cash,Location3
2024-06-19,12:54,Americano with milk,204.1,Cash,Location3
2024-04-17,16:40,Cortado,170.1,Card,Location3
2024-03-08,13:43,Cocoa,234.2,Cash,Location3
2024-03-14,19:45,Americano,182.0,Card,Location3
2024-03-01,17:33,Cocoa,234.2,Cash,Location3
2024-05-23,13:03,Cappuccino,212.9,Cash,Location3
2024-02-28,15:50,Cappuccino,212.9,Card,Location3
2024-01-05,18:25,Americano with milk,204.1,Cash,Location3
2024-03-11,21:18,Cappuccino,212.9,Card,Location3
2024-06-18,20:36,Cortado,170.1,Cash,Location3
2024-06-22,21:10,Hot Chocolate,232.2,Card,Location3
2024-06-04,19:29,Americano with milk,204.1,Card,Location3
2024-05-11,21:26,Americano,182.0,Card,Location3
2024-02-02,16:05,Cocoa,234.2,Card,Location3
2024-02-07,21:29,Cortado,170.1,Card,Location3
2024-01-08,17:32,Cocoa,234.2,Cash,Location3
2024-07-01,19:19,Cocoa,234.2,Card,Location3
2024-07-10,11:34,Cappuccino,212.9,Cash,Location3
2024-05-30,11:22,Americano,182.0,Card,Location3
2024-03-18,18:24,Cocoa,234.2,Cash,Location3
2024-02-01,18:26,Cocoa,234.2,Card,Location3
2024-05-30,12:52,Cortado,170.1,Cash,Location3
2024-06-16,16:08,Espresso,146.2,Card,Location3
2024-04-10,11:11,Latte,221.2,Cash,Location3
2024-05-26,19:26,Americano with milk,204.1,Card,Location3
2024-06-07,17:30,Latte,221.2,Card,Location3
2024-02-15,15:30,Americano,182.0,Card,Location3
2024-01-24,14:22,Espresso,146.2,Card,Location3
2024-03-16,12:00,Americano with milk,204.1,Card,Location3
2024-01-18,17:38,Cortado,170.1,Cash,Location3
2024-01-05,21:21,Americano,182.0,Card,Location3
2024-01-14,11:44,Cappuccino,212.9,Cash,Location3
2024-03-21,19:31,Cappuccino,212.9,Card,Location3
2024-03-01,21:08,Cappuccino,212.9,Card,Location3
2024-02-03,17:12,Espresso,146.2,Card,Location3
2024-04-02,15:52,Cappuccino,212.9,Card,Location3
2024-07-04,15:19,Americano with milk,204.1,Cash,Location3
2024-01-14,19:08,Cocoa,234.2,Cash,Location3
2024-06-21,13:16,Latte,221.2,Cash,Location3
2024-05-15,20:26,Espresso,146.2,Cash,Location3
2024-04-28,19:32,Americano with milk,204.1,Card,Location3
2024-04-22,10:50,Cortado,170.1,Card,Location3
2024-02-26,16:58,Espresso,146.2,Cash,Location3
2024-03-04,17:55,Americano with milk,204.1,Card,Location3
2024-06-15,15:02,Cortado,170.1,Card,Location3
2024-01-12,14:01,Cortado,170.1,Card,Location3
2024-05-18,10:05,Cortado,170.1,Card,Location3
2024-06-02,10:50,Cocoa,234.2,Card,Location3
2024-01-08,20:46,Hot Chocolate,232.2,Card,Location3
2024-05-20,18:05,Latte,221.2,Cash,Location3
2024-06-04,11:36,Latte,221.2,Cash,Location3
2024-05-11,10:58,Cortado,170.1,Cash,Location3
2024-01-18,12:14,Americano with milk,204.1,Card,Location3
2024-07-04,12:00,Americano,182.0,Cash,Location3
2024-06-15,18:55,Latte,221.2,Card,Location3
2024-02-14,19:55,Americano with milk,204.1,Cash,Location3
2024-02-11,10:16,Hot Chocolate,232.2,Card,Location3
2024-03-28,15:18,Cappuccino,212.9,Card,Location3
2024-04-24,21:17,Latte,221.2,Card,Location3
2024-06-30,17:04,Cocoa,234.2,Cash,Location3
2024-02-05,16:17,Americano,182.0,Cash,Location3
2024-02-23,12:00,Cocoa,234.2,Cash,Location3
2024-05-26,19:00,Espresso,146.2,Card,Location3
2024-05-27,10:58,Cappuccino,212.9,Cash,Location3
2024-05-11,19:03,Cortado,170.1,Card,Location3
2024-01-23,10:27,Cortado,170.1,Cash,Location3
2024-06-16,10:13,Cocoa,234.2,Cash,Location3
2024-06-23,17:56,Cappuccino,212.9,Cash,Location3
2024-03-04,18:53,Cappuccino,212.9,Card,Location3
2024-03-15,16:20,Cocoa,234.2,Card,Location3
2024-04-19,15:55,Americano,182.0,Cash,Location3
2024-06-20,15:01,Americano,182.0,Card,Location3
2024-03-05,15:09,Americano with milk,204.1,Cash,Location3
2024-06-15,20:54,Cortado,170.1,Cash,Location3
2024-02-25,17:48,Cortado,170.1,Card,Location3
2024-07-12,11:33,Americano,182.0,Card,Location3
2024-03-12,16:41,Hot Chocolate,232.2,Cash,Location3
2024-01-03,18:35,Espresso,146.2,Cash,Location3
2024-02-01,19:42,Cocoa,234.2,Card,Location3
2024-02-14,10:40,Cortado,170.1,Cash,Location3
2024-05-27,17:52,Hot Chocolate,232.2,Cash,Location3
2024-07-12,13:22,Cocoa,234.2,Cash,Location3
2024-04-04,16:16,Latte,221.2,Cash,Location3
2024-01-29,13:57,Cocoa,234.2,Card,Location3
2024-05-15,14:05,Espresso,146.2,Cash,Location3
2024-05-24,16:58,Americano with milk,204.1,Card,Location3
2024-03-16,11:36,Cortado,170.1,Cash,Location3
2024-01-28,11:48,Cocoa,234.2,Card,Location3
2024-05-07,17:23,Latte,221.2,Card,Location3
2024-06-03,13:02,Cortado,170.1,Card,Location3
2024-04-23,14:56,Americano,182.0,Cash,Location3
2024-05-31,19:08,Espresso,146.2,Card,Location3
2024-03-05,20:24,Cocoa,234.2,Cash,Location3
2024-06-23,20:25,Cocoa,234.2,Cash,Location3
2024-05-13,18:04,Latte,221.2,Cash,Location3
2024-04-23,10:02,Cocoa,234.2,Cash,Location3
2024-05-31,13:47,Americano,182.0,Cash,Location3
2024-02-13,16:35,Cocoa,234.2,Card,Location3
2024-02-18,14:02,Cocoa,234.2,Cash,Location3
2024-05-03,17:48,Americano,182.0,Cash,Location3
2024-04-08,19:16,Americano with milk,204.1,Card,Location3
2024-04-26,12:23,Americano,182.0,Card,Location3
2024-02-14,17:04,Cappuccino,212.9,Card,Location3
2024-06-14,14:46,Cortado,170.1,Cash,Location3
2024-01-23,10:26,Americano,182.0,Cash,Location3
2024-05-16,19:59,Latte,221.2,Cash,Location3
2024-03-25,10:33,Americano,182.0,Cash,Location3
2024-02-10,13:04,Americano with milk,204.1,Card,Location3
2024-05-29,19:10,Cappuccino,212.9,Cash,Location3
2024-02-07,19:44,Cortado,170.1,Cash,Location3
2024-05-24,19:36,Cappuccino,212.9,Cash,Location3
2024-06-15,17:10,Latte,221.2,Cash,Location3
2024-05-11,17:33,Hot Chocolate,232.2,Cash,Location3
2024-01-17,18:37,Cocoa,234.2,Cash,Location3
2024-01-18,17:22,Cocoa,234.2,Card,Location3
2024-04-11,10:26,Americano with milk,204.1,Card,Location3
2024-01-07,21:06,Cocoa,234.2,Card,Location3
2024-04-16,11:14,Cocoa,234.2,Card,Location3
2024-03-13,12:20,Americano with milk,204.1,Cash,Location3
2024-02-06,15:04,Latte,221.2,Cash,Location3
2024-05-29,13:49,Hot Chocolate,232.2,Card,Location3
